OBJECTID_1,ED_ID,ED_ENGLISH,ED_GAEILGE,COUNTY,CONTAE,PROVINCE,CENTROID_X,CENTROID_Y,GUID_,CSOED_3409,OSIED_3441,CSOED_34_1,Shape__Area,Shape__Length
489,37053,DRUMLINE, ,CLARE,An Clár,Munster,543400.583098565,661925.148263216,2AE196291FE613A3E055000000000001,16030,37053,Drumline,18706546.151886,25129.9730329193
490,77116,KINARD,Cinn Aird,KERRY,Ciarraí,Munster,450997.062402782,602259.739341313,2AE19629220F13A3E055000000000001,19040,77116,Cinn Aird,28749929.9212341,25976.2562009451
491,47057,BREDAGH, ,CORK,Corcaigh,Munster,513196.523045358,543426.223285685,2AE196291F1013A3E055000000000001,18288,47057,Bredagh,17787800.3233948,20555.237405723
492,68019,SHANTALLA, ,GALWAY,Gaillimh,Connacht,528705.471944088,725570.197272448,2AE19629238313A3E055000000000001,26020,68019,Shantalla,508968.369598389,3376.72365813157
493,187062,LUSMAGH,Lusmhaigh,OFFALY,Uíbh Fhailí,Leinster,598262.667277047,713194.568710893,2AE196291AEC13A3E055000000000001,12027,187062,Lusmagh,27803013.4760437,21792.9887501707
494,47123,CURRYGLASS, ,CORK,Corcaigh,Munster,475438.171785998,548814.216059211,2AE196291F7C13A3E055000000000001,18050,47123,Curryglass,37167513.0088806,31691.7893658528
495,117042,GLENANIFF, ,LEITRIM,Liatroim,Connacht,587559.293137424,847389.820044691,2AE19629173213A3E055000000000001,28043,117042,Glenaniff,33004825.901123,26481.8738319466
496,207042,EASKY EAST, ,SLIGO,Sligeach,Connacht,539399.81303048,836105.047576068,2AE196291A1313A3E055000000000001,31024,207042,Easky East,19821091.0931091,23990.8991954209
497,157008,AN GEATA MOR THUAIDH,An Geata Mór Thuaidh,MAYO,Maigh Eo,Connacht,467088.908253062,834239.41863273,2AE19629195513A3E055000000000001,29051,157008,An Geata Mór Thuaidh,43316583.0037537,46337.1464912267
498,37104,KILTORAGHT, ,CLARE,An Clár,Munster,521469.790886858,690690.022577456,2AE19629200B13A3E055000000000001,16022,37104,Kiltoraght,19158216.5484619,34485.0919954903
499,77155,STRADBALLY,An Sráidbhaile,KERRY,Ciarraí,Munster,457548.889855224,611342.506923295,2AE1962922BD13A3E055000000000001,19044,77155,An Sráidbhaile,18593873.3855896,23253.1881560767
500,157103,KILMOVEE, ,MAYO,Maigh Eo,Connacht,554690.694564571,794286.136550362,2AE19629196613A3E055000000000001,29115,157103,Kilmovee,32644127.585907,27695.39007099
501,47203,KILLEAGH, ,CORK,Corcaigh,Munster,568846.81391516,584040.883960095,2AE1962921B813A3E055000000000001,18093,47203,Killeagh,21670318.7172241,33144.5979018911
502,137029,MEATHAS TRUIM, ,LONGFORD,An Longfort,Leinster,625118.461100307,772453.719433106,2AE1962918F713A3E055000000000001,09030,137029,Meathas Truim,13975940.6861572,21339.1316974732
503,57059,DUNKINEELY, ,DONEGAL,Dún na nGall,Ulster,575374.748738272,875935.274160048,2AE1962920E713A3E055000000000001,33017,57059,Dunkineely,20935016.7961731,41424.7541830534
504,117031,DRUMREILLY EAST, ,LEITRIM,Liatroim,Connacht,602137.137067918,820972.976879951,3576C5999AA84152E0530100007F0280,28017/28016,117031,Drumreilly West / Drumreilly East,47062386.8978577,31754.3280119937
505,47200,KILLACONENAGH, ,CORK,Corcaigh,Munster,467180.872026228,546959.561560347,2AE19629219C13A3E055000000000001,18052,47200,Killaconenagh,44067983.5696716,41139.2375540366
506,267087,FOXROCK-BEECHPARK, ,DUBLIN,Baile Átha Cliath,Leinster,722376.91227218,726297.45919848,2AE196291D7913A3E055000000000001,05053,267087,Foxrock-Beechpark,503206.703948975,3464.96181742782
507,177023,CLONES RURAL,Cluain Eois (Tuath),MONAGHAN,Muineachán,Ulster,651312.824058461,826825.230641521,2AE196291AB613A3E055000000000001,34036,177023,Clones Rural,27320733.5079346,35727.4617038266
508,228023,MILITARY ROAD,An Bóthar Míleata,WATERFORD,Port Láirge,Munster,659586.826896602,612473.374038696,2AE196291BA913A3E055000000000001,24024,228023,Military Road,265883.666229248,2047.64989383729
509,87049,KILDANGAN, ,KILDARE,Cill Dara,Leinster,668517.06142489,708424.918219832,2AE19629220813A3E055000000000001,06023,87049,Kildangan,15058855.7319031,20240.1762930761
510,27082,STRADONE, ,CAVAN,An Cabhán,Ulster,650672.845549845,802939.803967326,2AE196291E1313A3E055000000000001,32077,27082,Stradone,26148667.3476257,32795.5405954269
511,17042,RATHVILLY, ,CARLOW,Ceatharlach,Leinster,689449.06958151,682615.715972625,2AE1962918C413A3E055000000000001,01008,17042,Rathvilly,12717662.8535461,15195.2102053533
512,237037,DOONIS, ,WESTMEATH,An Iarmhí,Leinster,611323.049959055,752831.623266362,2AE196291B7413A3E055000000000001,13020,237037,Doonis,15555488.3974609,18929.6652021514
513,127108,LOGHILL,Leamhchoill,LIMERICK,Luimneach,Munster,520384.879664551,649190.976008881,2AE1962917C313A3E055000000000001,21123,127108,Loghill,29051360.1663818,28072.2947852039
514,207039,DRUMCOLUMB, ,SLIGO,Sligeach,Connacht,578475.867093335,822977.972549662,2AE196291A0913A3E055000000000001,31049,207039,Drumcolumb,23806051.2128296,29805.9908770509
515,137039,KILLOE, ,LONGFORD,An Longfort,Leinster,619428.749037895,786278.715710467,2AE19629191813A3E055000000000001,09050,137039,Killoe,15287632.6593323,28219.2090410829
516,48022,FAIR HILL B, ,CORK,Corcaigh,Munster,566519.429290879,573412.712677204,2AE19629217213A3E055000000000001,17022,48022,Fair Hill B,174273.412200928,1774.72972467136
517,107002,AGHMACART, ,LAOIS,Laois,Leinster,638298.229551085,674640.205229816,2AE1962916A913A3E055000000000001,08002,107002,Aghmacart,18783569.9466858,24538.8181683974
518,128008,CASTLE A,An Caisleán A,LIMERICK,Luimneach,Munster,556953.892594497,657795.839779418,2AE1962917E013A3E055000000000001,20008,128008,Castle A,402919.824188232,2619.8117262588
519,117016,CARRIGALLEN EAST, ,LEITRIM,Liatroim,Connacht,625312.838259074,802457.430477544,2AE19629171913A3E055000000000001,28060,117016,Carrigallen East,14034581.4259949,23008.3850102665
520,247120,WHITECHURCH, ,WEXFORD,Loch Garman,Leinster,672241.716259248,619557.669708627,2AE196291E5113A3E055000000000001,14090,247120,Whitechurch,22473836.4883423,24453.2989097965
521,207020,CARNEY, ,SLIGO,Sligeach,Connacht,569047.489533167,844184.497503702,2AE1962919AA13A3E055000000000001,31042,207020,Carney,22570706.703064,23235.4432103424
522,267078,DUNDRUM-BALALLY, ,DUBLIN,Baile Átha Cliath,Leinster,718769.383834176,726526.676540848,2AE196291D5A13A3E055000000000001,05037,267078,Dundrum-Balally,2485640.94836426,7802.04939584661
523,128029,MARKET,An Margadh,LIMERICK,Luimneach,Munster,558236.418750692,656851.365041886,2AE1962917FB13A3E055000000000001,20029,128029,Market,113134.619445801,1662.04412120343
524,197110,TUMNA NORTH, ,ROSCOMMON,Ros Comáin,Connacht,593556.468436881,806076.245409525,2AE1962919F813A3E055000000000001,30053,197110,Tumna North,13925477.338623,20649.8819610496
525,217014,BALLYCARRON,Béal Átha Cáirthinn,TIPPERARY,Tiobraid Árann,Munster,602197.958559039,633004.912021359,2AE196291A3713A3E055000000000001,23153,217014,Ballycarron,18116071.9381104,21312.8513906903
526,127081,GRANGE,An Ghráinsigh,LIMERICK,Luimneach,Munster,561996.868228425,641386.401503505,2AE1962917A813A3E055000000000001,21017,127081,Grange,16448809.7921753,17554.4684252629
527,27033,CROSSKEYS, ,CAVAN,An Cabhán,Ulster,649329.338863024,797718.730218791,2AE196291DF913A3E055000000000001,32055,27033,Crosskeys,19470275.4996948,25622.0455008915
528,107068,MEELICK, ,LAOIS,Laois,Leinster,638623.154786595,710663.026318548,2AE1962916EA13A3E055000000000001,08064,107068,Meelick,16976386.1776123,23501.2773174539
529,77046,CAUSEWAY, ,KERRY,Ciarraí,Munster,482743.084615283,631239.590135847,2AE19629237A13A3E055000000000001,19102,77046,Causeway,11565993.6088257,15476.3123513428
530,57028,CASTLEFINN, ,DONEGAL,Dún na nGall,Ulster,625009.923581222,897124.080775239,2AE19629207713A3E055000000000001,33130,57028,Castlefinn,24419851.8214722,32861.9541542524
531,267022,BLACKROCK-GLENOMENA, ,DUBLIN,Baile Átha Cliath,Leinster,719234.37890589,730185.421908165,2AE196291CC013A3E055000000000001,05011,267022,Blackrock-Glenomena,444256.305358887,2743.13394467106
532,207017,BRICKLIEVE, ,SLIGO,Sligeach,Connacht,571610.945263838,814600.467686283,2AE19629198A13A3E055000000000001,31040,207017,Bricklieve,14851241.073761,21510.2468119506
533,77121,LACKABAUN, ,KERRY,Ciarraí,Munster,499282.506866002,615248.903683763,2AE19629222713A3E055000000000001,19158,77121,Lackabaun,29053293.1167603,25943.7349305483
534,77135,MILLBROOK, ,KERRY,Ciarraí,Munster,511116.288026089,602810.636596796,2AE19629226313A3E055000000000001,19159,77135,Millbrook,31869406.3108215,29481.8251293849
535,47074,CARRIGBOY, ,CORK,Corcaigh,Munster,527713.674224618,563038.43565095,2AE196291F5213A3E055000000000001,18110,47074,Carrigboy,29725631.3008423,28549.5202441334
536,67046,CAPPARD, ,GALWAY,Gaillimh,Connacht,553628.83186291,704640.75893217,2AE1962920C013A3E055000000000001,27086,67046,Cappard,14379642.9022217,18307.174801022
537,87064,LEIXLIP, ,KILDARE,Cill Dara,Leinster,699978.901043471,736827.256117926,2AE19629223E13A3E055000000000001,06039,87064,Leixlip,11304993.9863281,14926.0541562474
538,97088,RATHBEAGH,Ráth Bheathach,KILKENNY,Cill Chainnigh,Leinster,642325.992098785,667789.12495994,2AE1962923E213A3E055000000000001,07096,97088,Rathbeagh,13082178.9115295,15809.06141405
539,247115,TOMHAGGARD, ,WEXFORD,Loch Garman,Leinster,703544.207173121,607653.545147895,2AE196291E3D13A3E055000000000001,14122,247115,Tomhaggard,19952834.505127,26547.218405952
540,67137,KILLORAN, ,GALWAY,Gaillimh,Connacht,574641.41233206,721920.605370351,2AE1962922F713A3E055000000000001,27013,67137,Killoran,19321085.8214722,26888.0201447706
541,237015,BALLYNASKEAGH, ,WESTMEATH,An Iarmhí,Leinster,660565.220189639,756279.510295569,2AE196291B2513A3E055000000000001,13036,237015,Ballynaskeagh,14385866.7945557,19037.368523691
542,57017,BUNCRANA RURAL, ,DONEGAL,Dún na nGall,Ulster,637593.600322421,931455.423362365,2AE1962921F713A3E055000000000001,33069,57017,Buncrana Rural,30431778.1253662,38864.8835220362
543,97008,BALLYCALLAN,Baile Uí Challáin,KILKENNY,Cill Chainnigh,Leinster,642781.155051873,653587.430541369,2AE1962922C413A3E055000000000001,07042,97008,Ballycallan,21244881.7108459,24234.2409364195
544,97110,ULLID,Iollad,KILKENNY,Cill Chainnigh,Leinster,654964.266494886,619835.771177238,2AE19629240F13A3E055000000000001,07113,97110,Ullid,14810900.4795227,17492.4744065015
545,157150,TURLOUGH, ,MAYO,Maigh Eo,Connacht,519032.78356506,793675.107329166,2AE1962918B013A3E055000000000001,29083,157150,Turlough,30909700.8574829,37222.7091065247
546,197081,KILTULLAGH, ,ROSCOMMON,Ros Comáin,Connacht,552125.113946148,771068.136351613,2AE19629199B13A3E055000000000001,30072,197081,Kiltullagh,44779087.8260193,36428.0838139845
547,37109,KYLE, ,CLARE,An Clár,Munster,551810.982352213,676197.034255519,2AE19629201E13A3E055000000000001,16148,37109,Kyle,17075559.5585327,20190.8364422599
548,127131,SHANAGOLDEN,Seanghualainn,LIMERICK,Luimneach,Munster,524790.034611153,651140.116034791,2AE1962917DB13A3E055000000000001,21130,127131,Shanagolden,17804093.3067017,23903.6233115508
549,167048,KILLARY, ,MEATH,An Mhí,Leinster,690943.990876475,783715.668983182,2AE19629183F13A3E055000000000001,11006,167048,Killary,49902161.67453,33804.784057816
550,47099,CLONFERT WEST, ,CORK,Corcaigh,Munster,516308.176415644,611807.561554358,2AE196291F1E13A3E055000000000001,18155,47099,Clonfert West,29380935.7730408,30677.1048765495
551,217091,KILCASH,Cill Chaise,TIPPERARY,Tiobraid Árann,Munster,630595.133977327,628521.733079604,2AE196291C6113A3E055000000000001,23135,217091,Kilcash,36786674.0750732,27779.3073955337
552,97014,BENNETTSBRIDGE,Droichead Binéid,KILKENNY,Cill Chainnigh,Leinster,658851.533111184,649665.728395549,2AE19629220B13A3E055000000000001,07064,97014,Bennettsbridge,19028085.4247742,27344.4297637488
553,37011,BALLYNAHINCH, ,CLARE,An Clár,Munster,554432.838506719,680797.669252376,2AE196291FD913A3E055000000000001,16139,37011,Ballynahinch,19437873.4431458,27174.2348275514
554,268134,RATHMINES WEST C, ,DUBLIN,Baile Átha Cliath,Leinster,715802.52291857,731163.009919582,2AE196291DE613A3E055000000000001,02140,268134,Rathmines West C,468036.357269287,3326.95939606929
555,27039,DIAMOND, ,CAVAN,An Cabhán,Ulster,628048.653603414,810007.787338509,2AE196291E1C13A3E055000000000001,32021,27039,Diamond,8525873.31399536,14001.7514152725
556,57081,GORTAHORK,Gort an Choirce,DONEGAL,Dún na nGall,Ulster,588944.365092022,928153.358050308,2AE19629208513A3E055000000000001,33036,57081,Gort an Choirce,53692077.8761292,56666.9461979583
557,268031,CABRA EAST B, ,DUBLIN,Baile Átha Cliath,Leinster,714054.849209228,736243.695946419,2AE196291D2913A3E055000000000001,02031,268031,Cabra East B,511239.818908691,3133.16915458616
558,47127,DERRYFINEEN,Doire Fhínín,CORK,Corcaigh,Munster,519754.555227611,572790.645902989,2AE196291F8E13A3E055000000000001,18205,47127,Doire Fhínín,18756812.9819641,24039.2915838828
559,77010,BALLINCLOHER, ,KERRY,Ciarraí,Munster,486980.862418575,626608.908553499,2AE1962923AC13A3E055000000000001,19095,77010,Ballincloher,12564590.4671326,19159.157529451
560,217071,DRUMWOOD,Coill an Droma,TIPPERARY,Tiobraid Árann,Munster,586409.742603296,644585.87216197,2AE196291C0713A3E055000000000001,23163,217071,Drumwood,18419110.5501404,19879.8432845253
561,268160,WHITEHALL D, ,DUBLIN,Baile Átha Cliath,Leinster,716960.887969855,738247.036508493,2AE196291E0C13A3E055000000000001,02093,268160,Whitehall D,705407.280792236,3928.46649433
562,67217,WORMHOLE, ,GALWAY,Gaillimh,Connacht,519910.631798154,739260.878956771,2AE19629235113A3E055000000000001,27162,67217,Wormhole,60535887.3309326,41131.015471138
563,77105,KILLINANE, ,KERRY,Ciarraí,Munster,456975.106452746,584774.920738606,2AE19629229F13A3E055000000000001,19017,77105,Killinane,51657621.1159973,32964.2749103967
564,47053,BLACKPOOL, ,CORK,Corcaigh,Munster,560681.431342821,585321.875547217,2AE196291F0513A3E055000000000001,18079,47053,Blackpool,29690628.0047607,26736.1699680673
565,197015,BALLYFARNAN, ,ROSCOMMON,Ros Comáin,Connacht,587498.455954235,814561.21852539,2AE196291ACA13A3E055000000000001,30028,197015,Ballyfarnan,7466182.65829468,16372.8290033506
566,77090,KERRYHEAD, ,KERRY,Ciarraí,Munster,471014.221769918,630739.486547661,2AE19629226013A3E055000000000001,19149,77090,Kerryhead,21606231.232605,20981.8074098081
567,268019,BALLYMUN E, ,DUBLIN,Baile Átha Cliath,Leinster,714805.23543334,739384.940112579,2AE196291D0F13A3E055000000000001,02019,268019,Ballymun E,320152.433929443,2669.69685044208
568,207001,ACHONRY EAST, ,SLIGO,Sligeach,Connacht,551943.151151785,807059.101274922,2AE196291A0613A3E055000000000001,31062,207001,Achonry East,25186697.824646,22665.6768810144
569,137013,CALDRAGH, ,LONGFORD,An Longfort,Leinster,612282.407760436,778500.679152288,2AE19629181013A3E055000000000001,09043,137013,Caldragh,21005858.6737671,24304.1137071427
570,57009,BALLYLIFFIN, ,DONEGAL,Dún na nGall,Ulster,640716.253241143,947916.051090748,2AE1962921D113A3E055000000000001,33067,57009,Ballyliffin,32156205.4768066,40427.1480846343
571,37116,LURRAGA, ,CLARE,An Clár,Munster,510712.440964956,698295.88156576,2AE196291FA313A3E055000000000001,16061,37116,Lurraga,15049768.7697449,27399.8236481103
572,157045,CAPPAGHDUFF,An Cheapaigh Dhuibh,MAYO,Maigh Eo,Connacht,507400.479665623,768536.755471402,2AE19629193C13A3E055000000000001,29037,157045,An Cheapaigh Dhuibh,47048867.6131592,36903.5456941124
573,67023,BALLYGLASS, ,GALWAY,Gaillimh,Connacht,578224.712829173,704818.944143398,2AE19629207513A3E055000000000001,27164,67023,Ballyglass,13712094.980835,15654.3936912072
574,137030,FIRRY, ,LONGFORD,An Longfort,Leinster,637679.677550393,777727.374014287,3576C59992AD4152E0530100007F0280,09024/09035,137030,Firry / Newgrove,22752542.4113464,27554.5671101778
575,197082,LACKAN, ,ROSCOMMON,Ros Comáin,Connacht,588699.433339327,752862.924377216,2AE19629199C13A3E055000000000001,30099,197082,Lackan,23133218.018158,31133.0344527042
576,67146,KILREEKILL, ,GALWAY,Gaillimh,Connacht,569317.2112798,721222.191156741,2AE19629232F13A3E055000000000001,27121,67146,Kilreekill,22100239.532196,28653.993882752
577,217112,KILSHEELAN,Cill Síoláin,TIPPERARY,Tiobraid Árann,Munster,627920.446979141,625478.282697743,3576C59999824152E0530100007F0280,23137/23136,217112,Kilsheelan / Killaloan,33830366.7994995,35526.4139327559
578,217085,GRAYSTOWN,Baile an Ghraeigh,TIPPERARY,Tiobraid Árann,Munster,616909.866534137,646771.528351408,2AE196291C4913A3E055000000000001,23107,217085,Greystown,30637770.9867249,26856.0469634776
579,127130,ROXBOROUGH,Baile an Róistigh,LIMERICK,Luimneach,Munster,557804.967209969,650739.463180204,2AE1962917DA13A3E055000000000001,21068,127130,Roxborough,24105765.0271912,28790.7095669051
580,107044,DURROW, ,LAOIS,Laois,Leinster,641576.092773655,677127.166398395,2AE1962916D213A3E055000000000001,08017,107044,Durrow,25843229.5561829,30318.8044962122
581,147012,CREGGAN UPPER,An Creagán Uachtarach,LOUTH,Lú,Leinster,695583.848453731,811296.451148955,2AE19629197E13A3E055000000000001,10024,147012,Creggan Upper,18944457.0723877,25094.9384571543
582,47221,KINSALE RURAL, ,CORK,Corcaigh,Munster,563395.72337598,551184.142354961,2AE19629210A13A3E055000000000001,18189,47221,Kinsale Rural,52335836.6287842,59335.7483573447
583,247081,KILSCORAN, ,WEXFORD,Loch Garman,Leinster,709860.195498725,610509.842179724,2AE196291E8A13A3E055000000000001,14113,247081,Kilscoran,14045662.2267151,18332.4132672785
584,207006,AUGHRIS, ,SLIGO,Sligeach,Connacht,550393.58034099,834776.08937142,2AE196291A1A13A3E055000000000001,31017,207006,Aughris,9341609.60775757,14442.7559099186
585,207073,TEMPLE, ,SLIGO,Sligeach,Connacht,562029.725897084,819710.809381328,2AE1962919D013A3E055000000000001,31081,207073,Temple,13830706.8359375,23905.9700359016
586,77003,AGLISH, ,KERRY,Ciarraí,Munster,489574.20348109,596831.619664271,2AE19629239013A3E055000000000001,19063,77003,Aglish,9012481.89349365,13499.1534402819
587,217173,USKANE,Uisceán,TIPPERARY,Tiobraid Árann,Munster,593211.034848959,695604.11023421,2AE196291C4613A3E055000000000001,22023,217173,Uskane,21114647.6946411,31206.7103272685
588,47288,SHANBALLYMORE, ,CORK,Corcaigh,Munster,566976.729857033,608177.517860532,2AE1962921A213A3E055000000000001,18240,47288,Shanballymore,22014888.8703613,30543.01314002
589,177043,ENAGH,An tAonach [CC: Muineachán],MONAGHAN,Muineachán,Ulster,668010.450646003,838874.14997712,2AE196291A4D13A3E055000000000001,34058,177043,Enagh,13341889.7609253,20395.8900431291
590,227008,BALLYIN,Baile Fhinn,WATERFORD,Port Láirge,Munster,605017.742679528,604426.135098648,2AE196291C7313A3E055000000000001,25055,227008,Ballyin,58523669.429657,33751.9987251255
591,47101,CLONMOYLE, ,CORK,Corcaigh,Munster,544671.380758417,577069.077758745,2AE196291F2713A3E055000000000001,18204,47101,Clonmoyle,16121533.4452209,17455.9352004877
592,87025,CLANE, ,KILDARE,Cill Dara,Leinster,686115.453953614,728098.316254449,2AE19629229913A3E055000000000001,06062,87025,Clane,18680124.6741333,24672.0936239415
593,217143,PEPPARDSTOWN,Baile Bhriodúnach,TIPPERARY,Tiobraid Árann,Munster,621855.244789731,636877.111273534,2AE196291C8913A3E055000000000001,23115,217143,Peppardstown,44987827.9543457,45040.4307615433
594,197028,CARNAGH, ,ROSCOMMON,Ros Comáin,Connacht,597279.747446472,751993.998401651,2AE196291AFD13A3E055000000000001,30005,197028,Carnagh,31314785.5340881,32035.9861542058
595,157120,MOUNT FALCON, ,MAYO,Maigh Eo,Connacht,522148.133030615,809767.321311951,2AE19629184413A3E055000000000001,29029,157120,Mount Falcon,37870667.7341614,34733.0843769034
596,77019,BALLYHAR, ,KERRY,Ciarraí,Munster,493422.469406127,596642.635362265,2AE1962922E413A3E055000000000001,19064,77019,Ballyhar,8640685.62860107,22801.3023553704
